LuLu Alsharq,"21.421183, 39.832399",Hotel
Manazil Al Khair wal baraka,"21.421113, 39.832670",Hotel
Qast Ajyad Alsad,"21.421298, 39.832812",Hotel
Dar Aleiman Alandalus,"21.421245, 39.832483",Hotel
Retaj Alsafwa,"21.421426, 39.832560",Hotel
Lulu Al Azhar,"21.421595, 39.832577",Hotel
Alardh Althayyiba,"21.421593, 39.832689",Hotel
Dhiyafath Alrashideen,"21.421717, 39.832809",Hotel
Sanaa Albait,"21.421717, 39.832809",Hotel
Ajyad Alsad 2,"21.421719, 39.834523",Hotel
Rifa Alsad,"21.422151, 39.835160",Hotel
eilaf Alsad,"21.422500, 39.834392",Hotel
Altawfeek Plaza,"21.422485, 39.834084",Hotel
Faal Alsad,"21.422448, 39.833822",Hotel
Funduq Makkah,"21.420023, 39.833814",Hotel
Wahat Aldiyafa,"21.419961, 39.833034",Hotel
Jawharat Alarab almalaki,"21.419507, 39.833137",Hotel
Dar Aleiman Alsad,"21.419618, 39.833352",Hotel
Awtad Makkah,"21.419571, 39.833380",Hotel
Manar Aldiyafa,"21.419217, 39.833794",Hotel
Zamzam mounts,"21.419214, 39.828761",Hotel
Rawabi Zamzam,"21.419286, 39.828867",Hotel
Ajyad Emergency,"21.419067, 39.826534",Hospital
Darul Ghufran,"21.418793, 39.826774",Hotel
Darultawheed - Intercontinental,"21.420899, 39.822861",Hotel
Conrad Makkah,"21.419262, 39.821845",Hotel
Alsafwa,"21.418991, 39.825802",Hotel
Eilad Kinda,"21.418796, 39.824370",Hotel
 Alhijra,"21.414151, 39.823352",Masjid
Alafwaj altawba,"21.413940, 39.823761",Hotel
Rehab Alqaswa,"21.413887, 39.823331",Hotel
Alfajr Albaadi,"21.413426, 39.822855",Hotel
Housing south aisan pilgrims,"21.412906, 39.823599",General
Said Altawba,"21.412442, 39.824194",Hotel
Aljaafriya,"21.412833, 39.823771",Hotel
Almasa badr,"21.413139, 39.821629",Hotel
Areej Alfalah,"21.413479, 39.821406",Hotel
Darul manasik,"21.412827, 39.821494",Hotel
Alraja,"21.412620, 39.821392",Hotel
Jawharat Alfadeela,"21.411600, 39.820932",Hotel
Alardh almumayyiza,"21.425916, 39.812502",Hotel
Kunooz Makkah,"21.424586, 39.811361",Hotel
Nawazi Badar Palace,"21.432672, 39.815211",Hotel
Thimar Alwafaa,"21.435109, 39.815110",Hotel
Jawrat Alsharq,"21.435593, 39.812693",Hotel
Darukum,"21.409722, 39.801675",Hotel
Dhyoofulrahman,"21.434786, 39.819583",Hotel
Alqimma,"21.434779, 39.820739",Hotel
Alkhattabi,"21.434934, 39.820455",Hotel
Abdulla Bin Masoud,"21.435690, 39.820501",Masjid
Nawazi AlFath,"21.436796, 39.820225",Hotel
Najmatain Alfidhdhiyya,"21.437203, 39.820968",Hotel
Dar Sayyid Alshuhadaa,"21.438698, 39.820858",Hotel
 Jinn,"21.433753, 39.829128",Masjid
Emirates Palace,"21.434412, 39.829391",Hotel
Ummul qura tower,"21.424374, 39.816100",Hotel
Hibatullah,"21.424408, 39.816347",Hotel
Bishara Mawadda,"21.424343, 39.815522",Hotel
Karam Aldhiyafa,"21.424416, 39.812966",Hotel
World Tower,"21.424356, 39.812614",Hotel
Rukhaa Aldhiyafa,"21.423838, 39.811672",Hotel
Tulib Alfidhdhi,"21.424208, 39.811432",Hotel
Burj Alwaleed,"21.423373, 39.808906",Hotel
Aleairy,"21.423146, 39.808512",Hotel
Rakha Aldiyafa,"21.423036, 39.807970",Hotel
Rafaa Alaziziyah,"21.427381, 39.814835",Hotel
Altayseer,"21.426933, 39.813810",Hotel
Darrat Alwahda,"21.426845, 39.814013",Hotel
Maqbara Al Adl,"21.439690, 39.852434",General
Ghar Thawr,"21.377200, 39.849669",General
Muna - Jamarat,"21.421801, 39.871239",General
Jabal Alrahma,"21.354856, 39.984101",General
